<<<<<<< HEAD
"","V1","band"
"VV_mean_30",-0.778629040770394,"VV_mean_30"
"VH_mean_30",-0.578631439303859,"VH_mean_30"
"VV_sd_30",0.242739519481524,"VV_sd_30"
"VH_sd_30",0,"VH_sd_30"
=======
"","V1","band"
"VV_mean_30",-0.778629040770394,"VV_mean_30"
"VH_mean_30",-0.578631439303859,"VH_mean_30"
"VV_sd_30",0.242739519481524,"VV_sd_30"
"VH_sd_30",0,"VH_sd_30"
>>>>>>> 1a9f1e6f4fd8902c5a56bea9c19af744a35d996e
